-0,0558;-0,0287;1,0071;1,0091;2,0848
-0,0560;-0,0282;1,0081;1,0100;2,1079
-0,0561;-0,0284;1,0072;1,0092;2,1136
-0,0554;-0,0295;1,0080;1,0099;2,1190
-0,0560;-0,0294;1,0076;1,0096;2,1424
-0,0560;-0,0293;1,0073;1,0093;2,1486
-0,0555;-0,0293;1,0078;1,0098;2,1528
-0,0564;-0,0304;1,0077;1,0097;2,1568
-0,0560;-0,0304;1,0070;1,0090;2,1797
-0,0564;-0,0299;1,0067;1,0088;2,1847
-0,0558;-0,0300;1,0071;1,0091;2,1899
-0,0566;-0,0304;1,0080;1,0100;2,1942
-0,0561;-0,0293;1,0070;1,0090;2,2171
-0,0565;-0,0295;1,0076;1,0096;2,2228
-0,0561;-0,0298;1,0075;1,0095;2,2276
-0,0569;-0,0299;1,0078;1,0099;2,2512
-0,0572;-0,0300;1,0065;1,0086;2,2570
-0,0566;-0,0299;1,0072;1,0093;2,2615
-0,0561;-0,0297;1,0076;1,0096;2,2665
-0,0570;-0,0301;1,0073;1,0094;2,2895
-0,0565;-0,0293;1,0077;1,0097;2,2952
-0,0564;-0,0297;1,0081;1,0101;2,3006
-0,0561;-0,0300;1,0077;1,0097;2,3050
-0,0559;-0,0300;1,0078;1,0098;2,3279
-0,0563;-0,0288;1,0078;1,0098;2,3334
-0,0558;-0,0292;1,0067;1,0087;2,3372
-0,0561;-0,0288;1,0071;1,0091;2,3602
-0,0565;-0,0290;1,0080;1,0100;2,3667
-0,0558;-0,0294;1,0066;1,0086;2,3714
-0,0564;-0,0297;1,0066;1,0086;2,3758
-0,0566;-0,0293;1,0072;1,0092;2,3972
-0,0558;-0,0297;1,0071;1,0091;2,4029
-0,0556;-0,0301;1,0070;1,0090;2,4076
-0,0552;-0,0300;1,0067;1,0087;2,4302
-0,0549;-0,0293;1,0066;1,0085;2,4360
-0,0554;-0,0295;1,0078;1,0098;2,4407
-0,0555;-0,0295;1,0073;1,0093;2,4452
-0,0564;-0,0286;1,0073;1,0093;2,4671
-0,0566;-0,0292;1,0075;1,0095;2,4715
-0,0555;-0,0298;1,0078;1,0098;2,4765
-0,0558;-0,0293;1,0083;1,0103;2,5018
-0,0555;-0,0297;1,0081;1,0100;2,5081
-0,0558;-0,0294;1,0087;1,0107;2,5132
-0,0559;-0,0290;1,0091;1,0110;2,5185
-0,0560;-0,0297;1,0092;1,0112;2,5440
-0,0561;-0,0295;1,0084;1,0104;2,5507
-0,0561;-0,0298;1,0076;1,0096;2,5557
-0,0558;-0,0284;1,0073;1,0093;2,5599
-0,0566;-0,0292;1,0071;1,0091;2,5650
-0,0563;-0,0294;1,0075;1,0095;2,5893
-0,0556;-0,0292;1,0076;1,0095;2,5952
-0,0555;-0,0292;1,0078;1,0098;2,6005
-0,0559;-0,0295;1,0078;1,0098;2,6044
-0,0560;-0,0297;1,0080;1,0099;2,6267
-0,0559;-0,0297;1,0083;1,0103;2,6329
-0,0555;-0,0290;1,0077;1,0097;2,6372
-0,0558;-0,0288;1,0081;1,0100;2,6591
-0,0560;-0,0289;1,0084;1,0104;2,6653
-0,0575;-0,0293;1,0077;1,0098;2,6702
-0,0572;-0,0297;1,0087;1,0107;2,6745
-0,0567;-0,0303;1,0083;1,0104;2,6966
-0,0564;-0,0288;1,0084;1,0104;2,7023
-0,0563;-0,0292;1,0082;1,0102;2,7065
-0,0559;-0,0295;1,0088;1,0108;2,7288
-0,0563;-0,0294;1,0094;1,0114;2,7347
-0,0564;-0,0299;1,0091;1,0111;2,7395
-0,0569;-0,0300;1,0094;1,0115;2,7438
-0,0564;-0,0305;1,0091;1,0111;2,7662
-0,0561;-0,0294;1,0092;1,0112;2,7720
-0,0560;-0,0293;1,0082;1,0102;2,7768
-0,0565;-0,0294;1,0084;1,0105;2,7988
-0,0565;-0,0289;1,0088;1,0108;2,8046
-0,0564;-0,0292;1,0084;1,0104;2,8090
-0,0553;-0,0293;1,0080;1,0099;2,8319
-0,0552;-0,0288;1,0073;1,0093;2,8377
-0,0555;-0,0289;1,0076;1,0095;2,8424
-0,0564;-0,0294;1,0078;1,0098;2,8469
-0,0560;-0,0287;1,0078;1,0098;2,8701
-0,0567;-0,0293;1,0073;1,0094;2,8747
-0,0559;-0,0292;1,0071;1,0091;2,8797
-0,0558;-0,0299;1,0065;1,0085;2,8846
-0,0558;-0,0287;1,0070;1,0089;2,9076
-0,0556;-0,0289;1,0071;1,0091;2,9128
-0,0556;-0,0289;1,0069;1,0088;2,9185
-0,0566;-0,0294;1,0072;1,0092;2,9402
-0,0561;-0,0299;1,0076;1,0096;2,9461
-0,0555;-0,0298;1,0073;1,0093;2,9512
-0,0549;-0,0297;1,0080;1,0099;2,9556
-0,0555;-0,0295;1,0077;1,0097;2,9806
-0,0556;-0,0299;1,0086;1,0105;2,9884
-0,0547;-0,0295;1,0078;1,0097;2,9938
-0,0549;-0,0290;1,0077;1,0096;2,9998
-0,0552;-0,0288;1,0071;1,0090;3,0051
-0,0559;-0,0284;1,0075;1,0094;3,0320
-0,0558;-0,0295;1,0078;1,0098;3,0388
-0,0556;-0,0298;1,0080;1,0099;3,0434
-0,0555;-0,0295;1,0084;1,0104;3,0485
-0,0550;-0,0287;1,0087;1,0106;3,0708
-0,0552;-0,0294;1,0088;1,0107;3,0769
-0,0547;-0,0292;1,0088;1,0107;3,0822
-0,0549;-0,0303;1,0086;1,0105;3,0857
-0,0544;-0,0303;1,0091;1,0110;3,1083
-0,0549;-0,0293;1,0084;1,0104;3,1136
-0,0554;-0,0295;1,0088;1,0108;3,1188
-0,0559;-0,0293;1,0080;1,0099;3,1412
-0,0569;-0,0289;1,0084;1,0105;3,1476
-0,0572;-0,0295;1,0076;1,0096;3,1526
-0,0559;-0,0298;1,0078;1,0098;3,1570
-0,0558;-0,0287;1,0073;1,0093;3,1796
-0,0555;-0,0292;1,0078;1,0098;3,1855
-0,0566;-0,0297;1,0076;1,0096;3,1902
-0,0554;-0,0304;1,0069;1,0088;3,1946
-0,0555;-0,0303;1,0075;1,0095;3,2171
-0,0554;-0,0303;1,0086;1,0105;3,2230
-0,0553;-0,0297;1,0091;1,0110;3,2273
-0,0554;-0,0287;1,0082;1,0101;3,2500
-0,0552;-0,0289;1,0080;1,0099;3,2560
-0,0561;-0,0297;1,0078;1,0098;3,2607
-0,0570;-0,0292;1,0088;1,0108;3,2658
-0,0565;-0,0297;1,0087;1,0107;3,2887
-0,0561;-0,0297;1,0080;1,0100;3,2946
-0,0563;-0,0299;1,0075;1,0095;3,2992
-0,0560;-0,0294;1,0067;1,0087;3,3215
-0,0555;-0,0300;1,0070;1,0090;3,3275
-0,0560;-0,0299;1,0075;1,0095;3,3327
-0,0555;-0,0297;1,0069;1,0088;3,3373
-0,0558;-0,0292;1,0076;1,0096;3,3597
-0,0555;-0,0289;1,0077;1,0097;3,3661
-0,0559;-0,0283;1,0075;1,0094;3,3713
-0,0563;-0,0284;1,0070;1,0090;3,3774
-0,0566;-0,0293;1,0081;1,0101;3,4641
-0,0565;-0,0295;1,0078;1,0098;3,4772
-0,0574;-0,0295;1,0080;1,0100;3,4843
-0,0567;-0,0290;1,0078;1,0098;3,4901
-0,0564;-0,0292;1,0078;1,0098;3,4950
-0,0564;-0,0300;1,0082;1,0102;3,5276
-0,0570;-0,0295;1,0081;1,0101;3,5319
-0,0566;-0,0297;1,0080;1,0100;3,5366
-0,0574;-0,0301;1,0081;1,0102;3,5414
-0,0566;-0,0310;1,0083;1,0104;3,5457
-0,0563;-0,0304;1,0084;1,0105;3,5503
-0,0558;-0,0295;1,0077;1,0097;3,5546
-0,0552;-0,0293;1,0089;1,0109;3,5593
-0,0554;-0,0290;1,0087;1,0106;3,5636
-0,0561;-0,0287;1,0080;1,0099;3,5681
-0,0558;-0,0283;1,0077;1,0097;3,5723
-0,0552;-0,0287;1,0072;1,0091;3,5767
-0,0555;-0,0281;1,0081;1,0100;3,5809
-0,0555;-0,0289;1,0080;1,0099;3,5852
-0,0550;-0,0289;1,0081;1,0100;3,5891
-0,0556;-0,0295;1,0072;1,0092;3,5930
-0,0559;-0,0294;1,0080;1,0099;3,5985
-0,0556;-0,0293;1,0086;1,0105;3,6238
-0,0558;-0,0289;1,0087;1,0106;3,6303
-0,0554;-0,0301;1,0082;1,0102;3,6358
-0,0555;-0,0292;1,0089;1,0109;3,6411
-0,0550;-0,0288;1,0089;1,0108;3,6466
-0,0552;-0,0295;1,0082;1,0101;3,6738
-0,0552;-0,0293;1,0078;1,0098;3,6807
-0,0558;-0,0294;1,0073;1,0093;3,6860
-0,0556;-0,0287;1,0073;1,0093;3,6917
-0,0561;-0,0290;1,0076;1,0096;3,6955
-0,0564;-0,0288;1,0076;1,0096;3,7228
-0,0552;-0,0297;1,0071;1,0090;3,7276
-0,0554;-0,0297;1,0077;1,0097;3,7340
-0,0560;-0,0297;1,0084;1,0104;3,7387
-0,0560;-0,0304;1,0091;1,0111;3,7643
-0,0565;-0,0304;1,0083;1,0104;3,7701
-0,0569;-0,0301;1,0072;1,0093;3,7748
-0,0561;-0,0309;1,0070;1,0090;3,7798
-0,0552;-0,0303;1,0071;1,0091;3,7859
-0,0556;-0,0300;1,0080;1,0099;3,8122
-0,0561;-0,0299;1,0075;1,0095;3,8191
-0,0559;-0,0301;1,0075;1,0095;3,8245
-0,0556;-0,0298;1,0075;1,0094;3,8284
-0,0556;-0,0294;1,0077;1,0097;3,8545
-0,0556;-0,0290;1,0072;1,0092;3,8604
-0,0561;-0,0299;1,0070;1,0090;3,8655
-0,0560;-0,0301;1,0071;1,0091;3,8707
-0,0558;-0,0303;1,0070;1,0090;3,8757
-0,0549;-0,0298;1,0072;1,0092;3,9040
-0,0548;-0,0295;1,0081;1,0100;3,9105
-0,0550;-0,0294;1,0081;1,0100;3,9165
-0,0560;-0,0297;1,0078;1,0098;3,9202
-0,0566;-0,0292;1,0070;1,0090;3,9252
-0,0572;-0,0300;1,0071;1,0092;3,9525
-0,0572;-0,0299;1,0086;1,0106;3,9591
-0,0564;-0,0298;1,0083;1,0103;3,9641
-0,0565;-0,0294;1,0086;1,0106;3,9693
-0,0566;-0,0287;1,0076;1,0096;3,9746
-0,0569;-0,0289;1,0087;1,0107;4,0025
-0,0565;-0,0293;1,0084;1,0105;4,0101
-0,0559;-0,0300;1,0080;1,0100;4,0365
-0,0554;-0,0299;1,0080;1,0099;4,0429
-0,0559;-0,0298;1,0084;1,0104;4,0478
-0,0560;-0,0297;1,0075;1,0095;4,0528
-0,0555;-0,0295;1,0081;1,0100;4,0578
-0,0559;-0,0295;1,0078;1,0098;4,0627
-0,0567;-0,0294;1,0078;1,0099;4,0673
-0,0564;-0,0293;1,0077;1,0097;4,0897
-0,0565;-0,0301;1,0080;1,0100;4,0960
-0,0565;-0,0298;1,0081;1,0101;4,1020
-0,0564;-0,0303;1,0073;1,0094;4,1065
-0,0556;-0,0305;1,0081;1,0101;4,1323
-0,0558;-0,0310;1,0086;1,0106;4,1391
-0,0558;-0,0303;1,0083;1,0103;4,1443
-0,0549;-0,0298;1,0082;1,0101;4,1490
-0,0558;-0,0299;1,0088;1,0108;4,1542
-0,0565;-0,0293;1,0080;1,0100;4,1813
-0,0561;-0,0297;1,0077;1,0097;4,1906
-0,0561;-0,0293;1,0081;1,0101;4,1958
-0,0561;-0,0295;1,0073;1,0093;4,2013
-0,0558;-0,0303;1,0086;1,0106;4,2055
-0,0560;-0,0295;1,0081;1,0101;4,2318
-0,0560;-0,0300;1,0087;1,0107;4,2384
-0,0565;-0,0298;1,0086;1,0106;4,2431
-0,0570;-0,0300;1,0083;1,0104;4,2488
-0,0565;-0,0309;1,0086;1,0106;4,2739
-0,0565;-0,0304;1,0087;1,0107;4,2807
-0,0558;-0,0293;1,0080;1,0099;4,2856
-0,0558;-0,0293;1,0082;1,0102;4,2905
-0,0560;-0,0293;1,0076;1,0096;4,2943
-0,0566;-0,0305;1,0080;1,0100;4,3194
-0,0565;-0,0295;1,0084;1,0105;4,3257
-0,0564;-0,0295;1,0095;1,0115;4,3313
-0,0561;-0,0290;1,0098;1,0118;4,3357
-0,0560;-0,0286;1,0098;1,0117;4,3612
-0,0567;-0,0282;1,0093;1,0113;4,3672
-0,0560;-0,0283;1,0086;1,0105;4,3725
-0,0559;-0,0295;1,0082;1,0102;4,3773
-0,0553;-0,0294;1,0086;1,0105;4,4026
-0,0554;-0,0295;1,0081;1,0100;4,4092
-0,0567;-0,0292;1,0080;1,0100;4,4149
-0,0567;-0,0295;1,0070;1,0090;4,4194
-0,0567;-0,0293;1,0073;1,0094;4,4448
-0,0564;-0,0288;1,0073;1,0093;4,4508
-0,0556;-0,0293;1,0081;1,0100;4,4556
-0,0554;-0,0299;1,0083;1,0103;4,4606
-0,0558;-0,0293;1,0073;1,0093;4,4658
-0,0564;-0,0298;1,0088;1,0108;4,4923
-0,0565;-0,0303;1,0081;1,0101;4,4988
-0,0569;-0,0305;1,0084;1,0105;4,5041
-0,0567;-0,0303;1,0092;1,0112;4,5091
-0,0566;-0,0298;1,0087;1,0107;4,5142
-0,0567;-0,0298;1,0081;1,0101;4,5415
-0,0566;-0,0295;1,0077;1,0097;4,5476
-0,0559;-0,0290;1,0086;1,0105;4,5542
-0,0566;-0,0292;1,0087;1,0107;4,5598
-0,0570;-0,0290;1,0081;1,0101;4,5654
-0,0563;-0,0288;1,0080;1,0099;4,5876
-0,0563;-0,0288;1,0080;1,0099;4,9396
-0,0553;-0,0293;1,0080;1,0099;4,9431
-0,0553;-0,0290;1,0075;1,0094;4,9490
-0,0554;-0,0290;1,0073;1,0093;4,9547
-0,0561;-0,0287;1,0082;1,0102;4,9603
-0,0561;-0,0284;1,0087;1,0106;4,9667
-0,0565;-0,0294;1,0086;1,0106;4,9724
-0,0570;-0,0292;1,0081;1,0101;4,9784
-0,0563;-0,0295;1,0084;1,0104;4,9838
-0,0553;-0,0297;1,0087;1,0106;4,9892
-0,0552;-0,0290;1,0088;1,0107;4,9944
-0,0552;-0,0287;1,0086;1,0105;4,9996
-0,0560;-0,0288;1,0084;1,0104;5,0041
-0,0566;-0,0288;1,0082;1,0102;5,0097
-0,0567;-0,0292;1,0075;1,0095;5,0135
-0,0569;-0,0289;1,0086;1,0106;5,0184
-0,0564;-0,0292;1,0086;1,0106;5,0226
-0,0558;-0,0295;1,0087;1,0107;5,0259
-0,0571;-0,0293;1,0084;1,0105;5,0302
-0,0566;-0,0294;1,0076;1,0096;5,0344
-0,0569;-0,0292;1,0073;1,0094;5,0388
-0,0559;-0,0293;1,0077;1,0097;5,0430
-0,0544;-0,0292;1,0086;1,0105;5,0474
-0,0550;-0,0289;1,0084;1,0104;5,0516
-0,0555;-0,0297;1,0077;1,0097;5,0558
-0,0558;-0,0295;1,0084;1,0104;5,0602
-0,0549;-0,0297;1,0083;1,0103;5,0644
-0,0550;-0,0293;1,0078;1,0098;5,0688
-0,0549;-0,0298;1,0071;1,0090;5,0730
-0,0552;-0,0290;1,0073;1,0093;5,0774
-0,0549;-0,0292;1,0071;1,0090;5,0817
-0,0560;-0,0293;1,0081;1,0101;5,0860
-0,0560;-0,0295;1,0075;1,0095;5,0902
-0,0554;-0,0293;1,0073;1,0093;5,0939
-0,0558;-0,0293;1,0080;1,0099;5,0983
-0,0560;-0,0297;1,0080;1,0099;5,1020
-0,0553;-0,0284;1,0080;1,0099;5,1053
-0,0548;-0,0286;1,0078;1,0097;5,1086
-0,0558;-0,0283;1,0081;1,0100;5,1128
-0,0561;-0,0279;1,0073;1,0093;5,1171
-0,0559;-0,0282;1,0071;1,0090;5,1213
-0,0567;-0,0289;1,0080;1,0100;5,1256
-0,0563;-0,0295;1,0083;1,0103;5,1377
-0,0561;-0,0297;1,0088;1,0108;5,1421
-0,0552;-0,0283;1,0081;1,0100;5,1466
-0,0556;-0,0286;1,0071;1,0090;5,1508
-0,0561;-0,0289;1,0075;1,0094;5,1551
-0,0555;-0,0294;1,0076;1,0095;5,1596
-0,0558;-0,0294;1,0078;1,0098;5,1640
-0,0558;-0,0300;1,0080;1,0099;5,1679
-0,0554;-0,0297;1,0086;1,0105;5,1717
-0,0560;-0,0292;1,0078;1,0098;5,1759
-0,0559;-0,0289;1,0078;1,0098;5,1803
-0,0564;-0,0294;1,0086;1,0106;5,1835
-0,0564;-0,0301;1,0086;1,0106;5,1880
-0,0563;-0,0300;1,0078;1,0098;5,1908
-0,0563;-0,0298;1,0078;1,0098;5,1950
-0,0555;-0,0299;1,0082;1,0102;5,1980
-0,0555;-0,0297;1,0084;1,0104;5,2022
-0,0561;-0,0297;1,0087;1,0107;5,2061
-0,0563;-0,0298;1,0084;1,0105;5,2100
-0,0558;-0,0294;1,0089;1,0109;5,2142
